amount,vpa_sender,vpa_receiver,timestamp,device_id,is_fraud
50229.19012565126,9472632063@ybl,user5085@ybl,2025-05-05 00:05:00,device_9472632063,1
197520.6192068844,9490236059@sbi,user3673@sbi,2025-05-02 01:38:00,device_9490236059,1
8425.84411425463,user97@sbi,user8@sbi,2025-05-08 16:40:00,device_69,0
3829.0711348500845,user48@ybl,user16@ybl,2025-05-13 17:12:00,device_98,0
184495.98991650133,9480843278@axl,user7383@axl,2025-05-15 01:59:00,device_9480843278,1
5689.650038532292,user46@sbi,user93@sbi,2025-05-04 13:37:00,device_99,0
641.8454055032824,user55@sbi,user59@sbi,2025-05-08 12:49:00,device_42,0
4436.071977364527,user30@paytm,user63@paytm,2025-05-05 10:39:00,device_24,0
4189.299048503577,user95@ybl,user80@ybl,2025-05-09 09:43:00,device_15,0
174587.41160661256,9426243558@sbi,user6565@sbi,2025-05-01 01:51:00,device_9426243558,1
108783.35210098675,9461766378@okhdfcbank,user2036@okhdfcbank,2025-05-08 01:11:00,device_9461766378,1
3033.533953040105,user61@okhdfcbank,user37@okhdfcbank,2025-05-11 12:38:00,device_84,0
2582.7044010482455,user58@axl,user56@axl,2025-05-14 17:18:00,device_15,0
170556.3764046597,9431288948@sbi,user8714@sbi,2025-05-14 04:12:00,device_9431288948,1
7667.950057284114,user64@ybl,user85@ybl,2025-05-10 15:39:00,device_59,0
190787.33340690308,9483632093@sbi,user5535@sbi,2025-05-10 02:17:00,device_9483632093,1
15675.927547989302,user42@okhdfcbank,user75@okhdfcbank,2025-05-01 13:29:00,device_78,0
17321.799002392796,user48@sbi,user73@sbi,2025-05-02 12:21:00,device_51,0
2283.7761845493283,user62@ybl,user85@ybl,2025-05-06 09:39:00,device_90,0
13564.567818445365,user84@sbi,user85@sbi,2025-05-03 11:28:00,device_34,0
94561.36848005702,9420674487@paytm,user4351@paytm,2025-05-04 03:00:00,device_9420674487,1
72546.1064259058,9478090420@sbi,user5978@sbi,2025-05-09 01:36:00,device_9478090420,1
19386.028901069076,user5@okhdfcbank,user33@okhdfcbank,2025-05-10 16:43:00,device_5,0
10725.242899659694,user91@paytm,user19@paytm,2025-05-10 13:56:00,device_53,0
15127.01845765241,user1@ybl,user52@ybl,2025-05-13 12:33:00,device_67,0
189.56563111731907,user88@ybl,user69@ybl,2025-05-12 16:24:00,device_27,0
238808.25565618547,9420165918@okhdfcbank,user1382@okhdfcbank,2025-05-06 03:53:00,device_9420165918,1
154507.94334641064,9476657978@ybl,user8186@ybl,2025-05-05 03:10:00,device_9476657978,1
18653.842037204657,user16@okhdfcbank,user58@okhdfcbank,2025-05-07 12:06:00,device_57,0
3368.3047564752023,user79@sbi,user50@sbi,2025-05-06 16:06:00,device_89,0
235849.78304862717,9419088356@axl,user8554@axl,2025-05-11 01:06:00,device_9419088356,1
161881.08514547138,9455278419@okhdfcbank,user8263@okhdfcbank,2025-05-11 01:10:00,device_9455278419,1
12904.944428117027,user94@okhdfcbank,user71@okhdfcbank,2025-05-12 11:08:00,device_2,0
148022.29532729107,9413123544@ybl,user1413@ybl,2025-05-08 04:39:00,device_9413123544,1
8558.427216672651,user52@okhdfcbank,user50@okhdfcbank,2025-05-11 15:46:00,device_57,0
14399.106589571704,user90@okhdfcbank,user77@okhdfcbank,2025-05-09 09:16:00,device_5,0
74631.09479775811,9487288052@okhdfcbank,user9767@okhdfcbank,2025-05-09 01:46:00,device_9487288052,1
92178.06098019825,9452312881@ybl,user8333@ybl,2025-05-13 04:48:00,device_9452312881,1
147503.20896694955,9480228463@okhdfcbank,user3018@okhdfcbank,2025-05-08 02:06:00,device_9480228463,1
13350.955184028211,user32@sbi,user93@sbi,2025-05-07 12:08:00,device_45,0
17079.823440914206,user16@okhdfcbank,user87@okhdfcbank,2025-05-04 10:46:00,device_49,0
4042.7542637436673,user35@ybl,user83@ybl,2025-05-10 12:52:00,device_16,0
14761.105600645289,user67@ybl,user46@ybl,2025-05-14 12:26:00,device_91,0
6268.322255775692,user53@okhdfcbank,user18@okhdfcbank,2025-05-02 13:07:00,device_12,0
4015.241438973705,user88@axl,user85@axl,2025-05-05 12:35:00,device_7,0
9622.250238269055,user46@ybl,user96@ybl,2025-05-11 16:50:00,device_42,0
19662.183634724544,user2@axl,user86@axl,2025-05-03 10:13:00,device_93,0
149608.07861137378,9414469353@axl,user4490@axl,2025-05-02 02:53:00,device_9414469353,1
8248.0600647113,user79@axl,user57@axl,2025-05-07 16:03:00,device_30,0
18746.988680800994,user47@paytm,user94@paytm,2025-05-09 14:02:00,device_88,0
11300.512358473854,user72@axl,user19@axl,2025-05-04 11:33:00,device_97,0
5192.610918796283,user87@axl,user36@axl,2025-05-12 14:16:00,device_6,0
2936.902797334778,user93@axl,user52@axl,2025-05-04 10:12:00,device_43,0
14347.166695192482,user18@okhdfcbank,user58@okhdfcbank,2025-05-03 16:17:00,device_64,0
133478.32480122006,9419851205@ybl,user9021@ybl,2025-05-06 02:02:00,device_9419851205,1
4770.279529679636,user32@axl,user51@axl,2025-05-10 09:45:00,device_57,0
146225.13836336913,9473806568@ybl,user8507@ybl,2025-05-01 00:15:00,device_9473806568,1
101719.20772613543,9438195342@okhdfcbank,user3822@okhdfcbank,2025-05-01 00:06:00,device_9438195342,1
175981.71047205917,9470478662@okhdfcbank,user6781@okhdfcbank,2025-05-02 00:55:00,device_9470478662,1
155138.03646053717,9477225603@ybl,user9996@ybl,2025-05-07 04:33:00,device_9477225603,1
228291.01291127445,9453618942@okhdfcbank,user3742@okhdfcbank,2025-05-14 01:49:00,device_9453618942,1
75309.06223927544,9439077102@ybl,user8399@ybl,2025-05-03 04:28:00,device_9439077102,1
153664.78460796468,9454067405@okhdfcbank,user8012@okhdfcbank,2025-05-09 05:51:00,device_9454067405,1
13999.374656675991,user22@ybl,user98@ybl,2025-05-05 17:43:00,device_37,0
14119.49398345969,user38@paytm,user32@paytm,2025-05-13 15:42:00,device_69,0
111961.3750644938,9444091076@axl,user5841@axl,2025-05-08 03:26:00,device_9444091076,1
164470.9024055249,9488358922@ybl,user9309@ybl,2025-05-12 01:38:00,device_9488358922,1
6774.47512423176,user45@sbi,user95@sbi,2025-05-10 13:11:00,device_35,0
55027.94515126284,9440120919@axl,user1625@axl,2025-05-06 02:38:00,device_9440120919,1
16988.235151279125,user32@ybl,user54@ybl,2025-05-13 09:37:00,device_66,0
122354.001154596,9410829119@axl,user1347@axl,2025-05-05 05:36:00,device_9410829119,1
3641.287191155129,user57@sbi,user26@sbi,2025-05-12 12:15:00,device_86,0
19318.7226820647,user23@ybl,user96@ybl,2025-05-15 09:26:00,device_39,0
87122.93814127924,9486018795@sbi,user1715@sbi,2025-05-09 05:18:00,device_9486018795,1
62782.264189828216,9485448998@ybl,user1834@ybl,2025-05-06 02:43:00,device_9485448998,1
16300.530438647997,user66@paytm,user15@paytm,2025-05-15 14:56:00,device_81,0
7182.941521454368,user61@ybl,user91@ybl,2025-05-10 17:38:00,device_17,0
13117.497285601317,user97@ybl,user44@ybl,2025-05-15 15:31:00,device_26,0
18911.930726795767,user88@sbi,user63@sbi,2025-05-12 16:36:00,device_93,0
9476.203448763812,user33@okhdfcbank,user86@okhdfcbank,2025-05-04 14:19:00,device_8,0
12096.062107729102,user3@ybl,user15@ybl,2025-05-04 16:18:00,device_68,0
5225.0736179164805,user44@axl,user46@axl,2025-05-15 12:48:00,device_74,0
14439.417984393363,user4@ybl,user43@ybl,2025-05-07 14:41:00,device_80,0
8200.589174839755,user21@okhdfcbank,user12@okhdfcbank,2025-05-14 11:11:00,device_49,0
107870.48204444925,9431853299@paytm,user1033@paytm,2025-05-06 04:03:00,device_9431853299,1
3048.144779844609,user70@okhdfcbank,user58@okhdfcbank,2025-05-11 10:58:00,device_9,0
307.3022151160462,user15@ybl,user60@ybl,2025-05-14 09:03:00,device_20,0
5283.998783935896,user30@axl,user66@axl,2025-05-06 14:24:00,device_65,0
2913.93185719567,user88@axl,user45@axl,2025-05-09 13:58:00,device_16,0
104929.63857369765,9451628366@ybl,user2369@ybl,2025-05-14 04:25:00,device_9451628366,1
15331.056215441175,user28@paytm,user32@paytm,2025-05-04 11:56:00,device_34,0
5444.649540512654,user70@okhdfcbank,user74@okhdfcbank,2025-05-08 09:55:00,device_30,0
223432.81932353537,9471020847@sbi,user4791@sbi,2025-05-05 00:16:00,device_9471020847,1
51723.80051835605,9492030463@okhdfcbank,user9113@okhdfcbank,2025-05-14 01:26:00,device_9492030463,1
95973.91824045088,9431418947@axl,user5719@axl,2025-05-13 00:02:00,device_9431418947,1
17709.86347582741,user9@paytm,user40@paytm,2025-05-09 10:25:00,device_75,0
170125.73308640625,9469308416@axl,user4311@axl,2025-05-08 02:44:00,device_9469308416,1
188654.8854817437,9498746867@okhdfcbank,user3025@okhdfcbank,2025-05-15 04:15:00,device_9498746867,1
111279.75967239156,9420531544@ybl,user8586@ybl,2025-05-13 00:27:00,device_9420531544,1
204264.62864337,9417992388@paytm,user9060@paytm,2025-05-03 03:57:00,device_9417992388,1
1825.782287345225,user77@ybl,user9@ybl,2025-05-14 12:03:00,device_42,0
10654.947956931479,user6@paytm,user33@paytm,2025-05-06 14:50:00,device_39,0
17018.806508812577,user26@okhdfcbank,user53@okhdfcbank,2025-05-02 13:42:00,device_47,0
13832.785810113888,user92@okhdfcbank,user11@okhdfcbank,2025-05-07 16:35:00,device_14,0
6433.874547017717,user62@okhdfcbank,user10@okhdfcbank,2025-05-14 16:49:00,device_87,0
8273.593062255324,user31@paytm,user69@paytm,2025-05-11 10:31:00,device_37,0
11509.19191939803,user7@sbi,user52@sbi,2025-05-11 15:27:00,device_17,0
202736.62008994547,9457653028@paytm,user6142@paytm,2025-05-06 02:40:00,device_9457653028,1
4888.951450837412,user47@axl,user1@axl,2025-05-02 14:21:00,device_88,0
99991.79624789911,9490351550@axl,user6897@axl,2025-05-15 01:59:00,device_9490351550,1
18206.430394200896,user6@okhdfcbank,user39@okhdfcbank,2025-05-07 09:30:00,device_9,0
4525.202557071154,user45@paytm,user49@paytm,2025-05-01 11:29:00,device_94,0
229272.91241621933,9413143828@axl,user9526@axl,2025-05-04 04:03:00,device_9413143828,1
12732.016859119049,user42@ybl,user28@ybl,2025-05-09 11:37:00,device_63,0
79777.44052475336,9429810098@okhdfcbank,user5036@okhdfcbank,2025-05-03 00:38:00,device_9429810098,1
12726.40596949902,user24@axl,user65@axl,2025-05-10 15:19:00,device_18,0
196540.03677416142,9469281102@okhdfcbank,user6874@okhdfcbank,2025-05-08 03:32:00,device_9469281102,1
183784.81193261992,9496343264@sbi,user8996@sbi,2025-05-12 00:04:00,device_9496343264,1
12465.79927003408,user94@ybl,user3@ybl,2025-05-14 17:17:00,device_64,0
153655.23528952926,9415749593@sbi,user1757@sbi,2025-05-03 01:30:00,device_9415749593,1
1361.011189504535,user15@okhdfcbank,user86@okhdfcbank,2025-05-03 17:34:00,device_77,0
15198.545263384833,user67@axl,user22@axl,2025-05-10 17:42:00,device_58,0
6722.048275672131,user5@paytm,user44@paytm,2025-05-11 10:01:00,device_42,0
4118.9537402752285,user1@ybl,user26@ybl,2025-05-08 13:10:00,device_42,0
12340.95346406718,user75@paytm,user59@paytm,2025-05-13 12:54:00,device_38,0
140748.35181886033,9455536485@axl,user7034@axl,2025-05-12 02:04:00,device_9455536485,1
19234.845121068032,user49@okhdfcbank,user69@okhdfcbank,2025-05-08 10:13:00,device_17,0
201.45794687494268,user43@ybl,user65@ybl,2025-05-08 12:35:00,device_41,0
567.6375006202143,user52@okhdfcbank,user43@okhdfcbank,2025-05-15 17:00:00,device_46,0
15309.809564741783,user29@ybl,user77@ybl,2025-05-12 09:05:00,device_26,0
14940.958751702552,user41@ybl,user48@ybl,2025-05-14 12:18:00,device_28,0
13150.961955144172,user10@ybl,user34@ybl,2025-05-06 16:25:00,device_73,0
144583.19419569153,9451424430@ybl,user8114@ybl,2025-05-09 02:56:00,device_9451424430,1
18692.442577363356,user94@paytm,user29@paytm,2025-05-09 11:46:00,device_93,0
16163.902704439022,user40@okhdfcbank,user28@okhdfcbank,2025-05-09 17:51:00,device_81,0
614.0034609206292,user61@sbi,user10@sbi,2025-05-07 09:27:00,device_40,0
11591.109362153995,user34@paytm,user44@paytm,2025-05-14 14:40:00,device_1,0
2098.6688702980427,user86@axl,user16@axl,2025-05-12 13:01:00,device_2,0
13981.56698000718,user12@sbi,user45@sbi,2025-05-11 12:51:00,device_66,0
130466.99104746655,9446786884@paytm,user6660@paytm,2025-05-04 02:24:00,device_9446786884,1
91067.9758678113,9467736192@okhdfcbank,user5389@okhdfcbank,2025-05-10 02:44:00,device_9467736192,1
51912.34257009565,9472177705@ybl,user8248@ybl,2025-05-03 05:27:00,device_9472177705,1
135156.375212836,9422122477@ybl,user9995@ybl,2025-05-07 05:11:00,device_9422122477,1
7765.207174077098,user24@axl,user5@axl,2025-05-13 15:18:00,device_26,0
195001.36488946242,9495597543@axl,user5489@axl,2025-05-09 04:59:00,device_9495597543,1
105402.50486519575,9453410212@axl,user9135@axl,2025-05-10 03:53:00,device_9453410212,1
19826.490255781082,user12@sbi,user15@sbi,2025-05-13 10:04:00,device_79,0
3015.3210259891043,user50@okhdfcbank,user21@okhdfcbank,2025-05-12 12:17:00,device_10,0
11522.446631309145,user81@axl,user39@axl,2025-05-05 11:13:00,device_1,0
62966.843757238246,9487937757@okhdfcbank,user5682@okhdfcbank,2025-05-10 01:06:00,device_9487937757,1
218941.8334151725,9493247596@paytm,user1328@paytm,2025-05-11 00:50:00,device_9493247596,1
352.30226994330815,user95@sbi,user39@sbi,2025-05-09 13:15:00,device_99,0
5283.937225624839,user24@axl,user62@axl,2025-05-13 14:39:00,device_40,0
196652.14518065992,9411931886@ybl,user4595@ybl,2025-05-07 02:36:00,device_9411931886,1
7907.318283783249,user89@okhdfcbank,user54@okhdfcbank,2025-05-09 13:05:00,device_12,0
15180.697481206047,user32@okhdfcbank,user38@okhdfcbank,2025-05-05 16:20:00,device_95,0
4346.066127390359,user61@axl,user43@axl,2025-05-03 09:14:00,device_15,0
5771.1175176272345,user67@axl,user55@axl,2025-05-14 10:40:00,device_80,0
2709.2329937509376,user56@axl,user54@axl,2025-05-07 16:13:00,device_17,0
9824.67491342498,user25@ybl,user24@ybl,2025-05-03 13:28:00,device_13,0
15677.903797450825,user65@ybl,user51@ybl,2025-05-11 13:23:00,device_98,0
249415.63141633233,9455145249@sbi,user9438@sbi,2025-05-11 01:30:00,device_9455145249,1
179864.46491537633,9431670307@ybl,user8697@ybl,2025-05-12 04:14:00,device_9431670307,1
13108.612514784585,user22@ybl,user30@ybl,2025-05-13 11:59:00,device_15,0
4322.540657751413,user16@sbi,user22@sbi,2025-05-11 15:46:00,device_63,0
88596.80158780572,9485648066@paytm,user2860@paytm,2025-05-15 01:39:00,device_9485648066,1
184542.50529735404,9431092438@paytm,user8987@paytm,2025-05-14 02:27:00,device_9431092438,1
8558.351018959454,user47@sbi,user95@sbi,2025-05-14 09:27:00,device_88,0
196688.29876213163,9483566489@okhdfcbank,user2011@okhdfcbank,2025-05-08 02:28:00,device_9483566489,1
18888.541228447142,user56@okhdfcbank,user40@okhdfcbank,2025-05-06 14:53:00,device_81,0
9263.174099333912,user6@paytm,user39@paytm,2025-05-12 17:48:00,device_32,0
83688.11022638305,9435429327@paytm,user1080@paytm,2025-05-10 03:18:00,device_9435429327,1
17176.180105154275,user98@axl,user98@axl,2025-05-10 15:57:00,device_40,0
98404.41599617543,9464495608@axl,user9560@axl,2025-05-08 03:44:00,device_9464495608,1
99562.48858138136,9470540089@axl,user9625@axl,2025-05-06 05:00:00,device_9470540089,1
184879.34230706113,9483028569@axl,user3175@axl,2025-05-05 02:23:00,device_9483028569,1
2358.4080150612986,user38@sbi,user49@sbi,2025-05-12 16:22:00,device_43,0
3359.367753017414,user32@sbi,user96@sbi,2025-05-08 09:17:00,device_77,0
190492.9941088208,9468438965@sbi,user9032@sbi,2025-05-02 01:39:00,device_9468438965,1
10340.205332483789,user22@okhdfcbank,user32@okhdfcbank,2025-05-15 16:23:00,device_75,0
166998.34974038374,9492295285@sbi,user2351@sbi,2025-05-07 01:14:00,device_9492295285,1
75075.77682163753,9412491636@ybl,user7279@ybl,2025-05-02 04:08:00,device_9412491636,1
5724.833788126537,user20@paytm,user2@paytm,2025-05-11 15:17:00,device_40,0
238853.29782268679,9419913841@okhdfcbank,user3419@okhdfcbank,2025-05-14 01:30:00,device_9419913841,1
137829.96332674965,9453860083@paytm,user8742@paytm,2025-05-08 00:32:00,device_9453860083,1
5127.530877821511,user84@ybl,user68@ybl,2025-05-15 10:30:00,device_96,0
3928.501624438704,user37@ybl,user11@ybl,2025-05-04 17:59:00,device_36,0
177575.41853272676,9476994946@sbi,user1386@sbi,2025-05-13 04:01:00,device_9476994946,1
19979.621983146142,user24@ybl,user90@ybl,2025-05-06 11:54:00,device_61,0
2240.995507204678,user33@sbi,user14@sbi,2025-05-09 12:58:00,device_48,0
2315.042728011844,user7@axl,user3@axl,2025-05-01 13:53:00,device_76,0
173042.9793193828,9488830168@okhdfcbank,user9176@okhdfcbank,2025-05-11 00:37:00,device_9488830168,1
11585.533713489796,user88@paytm,user3@paytm,2025-05-09 15:12:00,device_63,0
4454.104300615063,user79@okhdfcbank,user55@okhdfcbank,2025-05-02 17:33:00,device_43,0
1949.0572865045328,user79@okhdfcbank,user63@okhdfcbank,2025-05-02 09:25:00,device_22,0
12394.388410140049,user44@okhdfcbank,user46@okhdfcbank,2025-05-05 16:28:00,device_6,0
5148.044626696209,user80@paytm,user53@paytm,2025-05-10 12:16:00,device_15,0
17702.967007633968,user96@okhdfcbank,user70@okhdfcbank,2025-05-14 09:59:00,device_47,0
189867.8932505286,9461819951@sbi,user3156@sbi,2025-05-05 02:08:00,device_9461819951,1
212813.38119025336,9450506207@sbi,user8696@sbi,2025-05-08 05:33:00,device_9450506207,1
174848.14739950362,9460470573@sbi,user1786@sbi,2025-05-02 04:02:00,device_9460470573,1
12639.447475381285,user70@sbi,user56@sbi,2025-05-01 15:00:00,device_23,0
84051.83042508719,9435262572@paytm,user7452@paytm,2025-05-08 03:17:00,device_9435262572,1
137604.35927006585,9455110158@ybl,user6991@ybl,2025-05-02 00:23:00,device_9455110158,1
227481.4947937927,9417264888@okhdfcbank,user3897@okhdfcbank,2025-05-03 00:17:00,device_9417264888,1
6135.181990149894,user71@axl,user9@axl,2025-05-06 11:42:00,device_44,0
6377.73913359321,user68@axl,user38@axl,2025-05-11 13:34:00,device_39,0
18091.805169934712,user72@ybl,user74@ybl,2025-05-02 09:47:00,device_54,0
213518.90939030924,9452384792@sbi,user2222@sbi,2025-05-02 05:15:00,device_9452384792,1
224178.35809356123,9455829507@paytm,user8342@paytm,2025-05-08 00:13:00,device_9455829507,1
129992.42491678755,9498215346@axl,user5599@axl,2025-05-12 00:37:00,device_9498215346,1
12633.893543824155,user89@sbi,user53@sbi,2025-05-14 16:02:00,device_94,0
17249.20577068202,user80@axl,user63@axl,2025-05-15 13:01:00,device_54,0
236795.59482890385,9429916998@ybl,user6287@ybl,2025-05-15 05:30:00,device_9429916998,1
7610.893142737558,user26@ybl,user76@ybl,2025-05-05 17:01:00,device_73,0
14814.316499019435,user79@axl,user16@axl,2025-05-14 12:08:00,device_16,0
18191.81211384576,user28@sbi,user84@sbi,2025-05-10 17:31:00,device_48,0
19452.53286153906,user51@axl,user94@axl,2025-05-03 15:13:00,device_46,0
127283.11236611624,9448775659@paytm,user2500@paytm,2025-05-13 00:17:00,device_9448775659,1
14001.700781630785,user29@ybl,user14@ybl,2025-05-12 15:04:00,device_58,0
93004.51387123691,9421327727@axl,user3246@axl,2025-05-04 04:16:00,device_9421327727,1
13241.330953784005,user30@okhdfcbank,user79@okhdfcbank,2025-05-05 17:45:00,device_20,0
63567.41182103438,9411656671@sbi,user9073@sbi,2025-05-12 02:16:00,device_9411656671,1
192137.57591175966,9413783287@axl,user5768@axl,2025-05-01 00:10:00,device_9413783287,1
7770.234451906791,user29@axl,user83@axl,2025-05-05 16:38:00,device_35,0
14535.657737194726,user96@okhdfcbank,user45@okhdfcbank,2025-05-08 13:50:00,device_69,0
10362.627776689851,user12@paytm,user75@paytm,2025-05-05 14:58:00,device_39,0
2860.2659907258862,user39@okhdfcbank,user55@okhdfcbank,2025-05-12 17:52:00,device_96,0
836.2627952726574,user62@ybl,user52@ybl,2025-05-04 13:15:00,device_57,0
209597.86442867666,9491242298@ybl,user5805@ybl,2025-05-12 04:42:00,device_9491242298,1
222761.9750603026,9495343395@okhdfcbank,user3711@okhdfcbank,2025-05-13 00:47:00,device_9495343395,1
13323.926777398181,user42@paytm,user18@paytm,2025-05-07 17:55:00,device_75,0
55918.72071198716,9495890883@okhdfcbank,user6912@okhdfcbank,2025-05-11 05:23:00,device_9495890883,1
3109.4645969517255,user32@axl,user49@axl,2025-05-12 13:10:00,device_6,0
2568.667084592268,user14@paytm,user91@paytm,2025-05-04 11:08:00,device_20,0
180913.23824471963,9467302394@axl,user3160@axl,2025-05-09 04:24:00,device_9467302394,1
4439.3797669876085,user29@paytm,user80@paytm,2025-05-14 09:46:00,device_17,0
202057.964624427,9462959636@paytm,user7356@paytm,2025-05-07 01:55:00,device_9462959636,1
5346.90590008828,user94@axl,user37@axl,2025-05-06 17:05:00,device_57,0
15117.246514070108,user73@okhdfcbank,user62@okhdfcbank,2025-05-12 10:22:00,device_6,0
8886.007826641202,user92@axl,user7@axl,2025-05-13 16:15:00,device_15,0
15386.967310938922,user21@okhdfcbank,user37@okhdfcbank,2025-05-15 11:56:00,device_94,0
216040.5768691524,9440590606@axl,user8903@axl,2025-05-09 03:36:00,device_9440590606,1
18627.802458214974,user55@paytm,user90@paytm,2025-05-12 09:45:00,device_10,0
5199.308821753137,user56@sbi,user57@sbi,2025-05-01 17:20:00,device_85,0
52632.55428637952,9454784601@sbi,user8316@sbi,2025-05-11 04:54:00,device_9454784601,1
8622.939274327957,user28@ybl,user53@ybl,2025-05-12 09:09:00,device_46,0
215151.69152339367,9460124417@okhdfcbank,user6450@okhdfcbank,2025-05-10 02:34:00,device_9460124417,1
165026.81088073147,9424938496@paytm,user7066@paytm,2025-05-06 04:27:00,device_9424938496,1
5737.00018424461,user13@sbi,user13@sbi,2025-05-14 14:56:00,device_10,0
96818.52723321438,9433949330@sbi,user2883@sbi,2025-05-09 02:42:00,device_9433949330,1
59411.67589200378,9481782448@axl,user3526@axl,2025-05-14 01:56:00,device_9481782448,1
17227.287237375735,user80@ybl,user35@ybl,2025-05-06 12:15:00,device_32,0
178052.1443768454,9458193469@okhdfcbank,user8858@okhdfcbank,2025-05-04 04:21:00,device_9458193469,1
19949.0262472578,user29@sbi,user7@sbi,2025-05-10 12:48:00,device_32,0
239341.58300677763,9469725776@axl,user1863@axl,2025-05-07 04:39:00,device_9469725776,1
54188.992206182564,9427406301@ybl,user4839@ybl,2025-05-15 03:16:00,device_9427406301,1
15996.708850758545,user89@ybl,user77@ybl,2025-05-04 11:53:00,device_42,0
3335.46760408596,user1@ybl,user58@ybl,2025-05-02 16:10:00,device_28,0
180780.22927385147,9486432982@sbi,user3800@sbi,2025-05-09 05:31:00,device_9486432982,1
19357.535905263805,user80@axl,user7@axl,2025-05-08 15:35:00,device_69,0
2528.366693593661,user82@paytm,user35@paytm,2025-05-08 13:58:00,device_70,0
90112.05021459659,9428804536@ybl,user5307@ybl,2025-05-13 05:20:00,device_9428804536,1
189039.29194064223,9453735877@axl,user3775@axl,2025-05-01 01:25:00,device_9453735877,1
5322.35670264063,user17@paytm,user33@paytm,2025-05-11 12:21:00,device_47,0
228982.12851293315,9413832733@sbi,user4613@sbi,2025-05-14 02:12:00,device_9413832733,1
1716.1960915898926,user78@ybl,user41@ybl,2025-05-15 14:03:00,device_79,0
5079.317481953388,user57@okhdfcbank,user5@okhdfcbank,2025-05-15 13:32:00,device_20,0
140124.6850216338,9455349049@sbi,user6458@sbi,2025-05-05 01:24:00,device_9455349049,1
109884.62496062132,9442121887@axl,user5569@axl,2025-05-12 05:49:00,device_9442121887,1
207836.130487863,9412488322@ybl,user4621@ybl,2025-05-04 05:06:00,device_9412488322,1
168487.89001578698,9495330042@sbi,user9067@sbi,2025-05-09 02:59:00,device_9495330042,1
9310.560914983133,user80@ybl,user58@ybl,2025-05-09 15:29:00,device_57,0
3942.7648532477942,user32@axl,user53@axl,2025-05-08 13:13:00,device_53,0
129389.59458685857,9495654773@sbi,user2192@sbi,2025-05-07 00:41:00,device_9495654773,1
12137.632477422261,user27@ybl,user51@ybl,2025-05-01 12:20:00,device_11,0
228605.9916171936,9492393361@sbi,user7441@sbi,2025-05-11 03:16:00,device_9492393361,1
19020.28467817994,user84@axl,user52@axl,2025-05-03 15:58:00,device_52,0
68340.82945169622,9439365614@paytm,user6588@paytm,2025-05-04 03:24:00,device_9439365614,1
117261.61888274996,9497679948@paytm,user5392@paytm,2025-05-11 01:07:00,device_9497679948,1
5738.786802183317,user75@paytm,user59@paytm,2025-05-06 16:53:00,device_41,0
156171.80685769516,9412918634@axl,user6880@axl,2025-05-09 05:58:00,device_9412918634,1
229013.05777024917,9455069853@axl,user8797@axl,2025-05-12 01:36:00,device_9455069853,1
111838.51986189003,9476214943@ybl,user8928@ybl,2025-05-13 01:55:00,device_9476214943,1
13691.380939497774,user20@ybl,user63@ybl,2025-05-03 13:03:00,device_83,0
6195.11117117407,user78@ybl,user30@ybl,2025-05-14 14:56:00,device_13,0
10680.427593937242,user63@sbi,user16@sbi,2025-05-01 16:45:00,device_25,0
5979.47920082384,user3@okhdfcbank,user56@okhdfcbank,2025-05-12 11:20:00,device_43,0
231911.0856874405,9453623911@axl,user5650@axl,2025-05-01 04:34:00,device_9453623911,1
9071.30628802765,user90@axl,user48@axl,2025-05-09 13:08:00,device_24,0
13892.488376956053,user20@okhdfcbank,user80@okhdfcbank,2025-05-12 14:05:00,device_19,0
196568.98735758828,9421953633@ybl,user6768@ybl,2025-05-12 02:14:00,device_9421953633,1
161401.36413786854,9437434787@okhdfcbank,user8197@okhdfcbank,2025-05-14 01:16:00,device_9437434787,1
10848.886743433673,user33@ybl,user60@ybl,2025-05-13 17:01:00,device_50,0
16906.498882820433,user2@paytm,user45@paytm,2025-05-03 14:08:00,device_32,0
5948.033837479933,user5@axl,user8@axl,2025-05-02 13:45:00,device_85,0
244205.82624901994,9413664454@axl,user6497@axl,2025-05-08 04:16:00,device_9413664454,1
76891.40815341289,9484647571@sbi,user3073@sbi,2025-05-15 02:19:00,device_9484647571,1
102468.59335618914,9432311047@okhdfcbank,user7726@okhdfcbank,2025-05-08 04:01:00,device_9432311047,1
3780.6957893065587,user69@axl,user64@axl,2025-05-12 16:36:00,device_25,0
69133.74208564253,9433302929@okhdfcbank,user5911@okhdfcbank,2025-05-11 04:23:00,device_9433302929,1
16073.269407287642,user24@axl,user9@axl,2025-05-07 16:43:00,device_12,0
1847.7172915721753,user7@axl,user6@axl,2025-05-03 10:59:00,device_15,0
12603.798971866407,user90@sbi,user8@sbi,2025-05-15 11:05:00,device_63,0
4052.1124540998826,user63@paytm,user30@paytm,2025-05-12 10:22:00,device_53,0
6871.700695258099,user53@paytm,user52@paytm,2025-05-06 09:41:00,device_38,0
2473.043362745929,user89@paytm,user91@paytm,2025-05-11 11:03:00,device_12,0
11845.072882012977,user48@okhdfcbank,user53@okhdfcbank,2025-05-13 10:13:00,device_92,0
205364.27344805622,9445160184@sbi,user3076@sbi,2025-05-15 02:27:00,device_9445160184,1
15064.282156295152,user62@ybl,user20@ybl,2025-05-07 16:01:00,device_4,0
132813.72388808848,9428835807@paytm,user9490@paytm,2025-05-10 02:28:00,device_9428835807,1
105010.88953610006,9440852433@ybl,user9367@ybl,2025-05-01 04:26:00,device_9440852433,1
